,Age,Gender,State,Category,Brand,Quantity,Price,Discount,Product Rating,high_return_risk
4/11/2025 21:36,67,Female,Arunachal Pradesh,Trousers,Puma,4,413,10,1.5,Yes
4/11/2025 21:36,52,Male,Bihar,Dresses,Adidas,1,1000,25,1,No
4/11/2025 21:36,35,Female,Punjab,Formal Wear,Adidas,1,556,30,1.5,Yes
4/11/2025 21:36,52,Female,Tamil Nadu,Sweaters,Zudio,6,706,20,1,No
4/11/2025 21:36,19,Female,Haryana,Sweaters,Nike,7,469,15,1.5,No
4/11/2025 21:36,23,Female,Kerala,Ethnic Wear,Zudio,6,791,25,2,No
4/11/2025 21:36,61,Female,West Bengal,Undergarments,Zudio,4,825,10,4,Yes
4/11/2025 21:36,57,Male,Andhra Pradesh,Suits,Adidas,1,785,15,2,No
4/11/2025 21:36,45,Female,Nagaland,Dresses,Zudio,3,897,15,1.5,Yes
4/11/2025 21:36,50,Female,Uttar Pradesh,Sweaters,Raymond,6,982,25,5,No
4/11/2025 21:36,44,Male,Gujarat,Trousers,Levie's,7,690,10,2,Yes
4/11/2025 21:36,68,Male,Manipur,Sweaters,Nike,2,659,25,3,Yes
4/11/2025 21:36,64,Male,Odisha,T-shirts,Levie's,1,844,15,1,No
4/11/2025 21:36,28,Female,Assam,Shirts,Puma,7,413,30,5,No
4/11/2025 21:36,62,Female,Uttar Pradesh,Shirts,Pantaloons,1,845,30,1,Yes
4/11/2025 21:36,42,Female,Uttar Pradesh,Sweaters,Pantaloons,7,942,25,2,Yes
4/11/2025 21:36,35,Male,Sikkim,Trousers,H&M,4,473,10,5,No
4/11/2025 21:36,53,Male,Himachal Pradesh,Trousers,Levie's,3,565,15,2.5,No
4/11/2025 21:36,38,Female,Jharkhand,Undergarments,Levie's,5,700,25,3.5,Yes
4/11/2025 21:36,40,Female,Goa,Shirts,Puma,6,762,15,3.5,Yes
4/11/2025 21:36,23,Male,Kerala,Dresses,Levie's,6,653,10,1,No
4/11/2025 21:36,43,Male,Mizoram,Shorts,Pantaloons,2,622,30,4.5,No
4/11/2025 21:36,70,Female,Jharkhand,Trousers,Puma,3,493,20,5,No
4/11/2025 21:36,22,Male,Meghalaya,Undergarments,Pantaloons,1,500,25,1,No
4/11/2025 21:36,64,Female,Goa,Formal Wear,Zudio,2,973,10,4.5,Yes
4/11/2025 21:36,69,Female,Jharkhand,Jeans,Zudio,1,586,15,2.5,Yes
4/11/2025 21:36,23,Female,Mizoram,Sleepwear,H&M,5,821,10,3,Yes
4/11/2025 21:36,68,Male,Gujarat,Jackets,H&M,6,731,20,1,Yes
4/11/2025 21:36,21,Male,Haryana,Undergarments,Pantaloons,1,904,30,2,No
4/11/2025 21:36,67,Female,Sikkim,Shirts,Pantaloons,2,939,30,3,No
4/11/2025 21:36,59,Female,Chhattisgarh,Trousers,Raymond,6,901,30,3.5,No
4/11/2025 21:36,36,Male,Uttar Pradesh,Sweaters,Zudio,7,402,25,3,Yes
4/11/2025 21:36,51,Male,Meghalaya,Shirts,Raymond,1,646,20,2,Yes
4/11/2025 21:36,67,Female,Punjab,Trousers,Zudio,3,964,10,1,No
4/11/2025 21:36,67,Female,Meghalaya,Sweaters,Puma,7,840,20,1.5,No
4/11/2025 21:36,57,Female,Jharkhand,Activewear,Adidas,4,716,15,2,No
4/11/2025 21:36,50,Female,Manipur,Activewear,Nike,3,881,15,5,No
4/11/2025 21:36,20,Male,Gujarat,Ethnic Wear,Adidas,5,720,15,3,Yes
4/11/2025 21:36,47,Female,Arunachal Pradesh,Jeans,Levie's,7,463,15,1.5,No
4/11/2025 21:36,46,Female,Gujarat,Sleepwear,Nike,6,591,20,2.5,Yes
4/11/2025 21:36,67,Female,Sikkim,Sleepwear,Raymond,2,923,30,2.5,Yes
4/11/2025 21:36,21,Female,Haryana,Sleepwear,Puma,7,410,10,4.5,Yes
4/11/2025 21:36,33,Female,Telangana,Undergarments,Levie's,5,965,10,3,No
4/11/2025 21:36,18,Male,Mizoram,Skirts,Raymond,5,630,20,3.5,Yes
4/11/2025 21:36,26,Male,Uttar Pradesh,Jackets,Raymond,2,489,20,5,Yes
4/11/2025 21:36,23,Female,Manipur,T-shirts,Zudio,5,535,10,5,Yes
4/11/2025 21:36,66,Male,Meghalaya,Ethnic Wear,Pantaloons,3,876,25,4,Yes
4/11/2025 21:36,45,Female,Telangana,Ethnic Wear,Puma,1,573,10,2.5,Yes
4/11/2025 21:36,55,Female,Chhattisgarh,Suits,Puma,5,461,15,4,No
4/11/2025 21:36,62,Female,Chhattisgarh,Ethnic Wear,Nike,1,678,20,4.5,Yes
4/11/2025 21:36,24,Male,Andhra Pradesh,Dresses,Nike,6,674,15,1,No
4/11/2025 21:36,42,Male,Himachal Pradesh,Formal Wear,Raymond,5,834,30,4,Yes
4/11/2025 21:36,55,Female,Odisha,Jeans,Zudio,2,522,30,4,Yes
4/11/2025 21:36,67,Female,Andhra Pradesh,T-shirts,H&M,4,505,20,2,Yes
4/11/2025 21:36,21,Female,Haryana,Jeans,Pantaloons,5,883,20,3.5,No
4/11/2025 21:36,53,Male,Odisha,Jeans,H&M,4,743,30,1.5,No
4/11/2025 21:36,38,Female,Rajasthan,Sweaters,Puma,1,538,10,4,Yes
4/11/2025 21:36,22,Female,Bihar,T-shirts,Levie's,1,854,20,5,Yes
4/11/2025 21:36,20,Female,Uttarakhand,Trousers,Puma,3,716,20,2,No
4/11/2025 21:36,20,Male,Punjab,Shirts,Puma,4,965,15,3.5,Yes
4/11/2025 21:36,54,Male,Punjab,Sleepwear,H&M,7,519,10,1.5,No
4/11/2025 21:36,55,Female,Madhya Pradesh,Shirts,Adidas,4,858,25,1.5,Yes
4/11/2025 21:36,34,Male,Punjab,Trousers,Raymond,4,470,25,4.5,Yes
4/11/2025 21:36,68,Female,Maharashtra,Trousers,Puma,5,513,15,5,Yes
4/11/2025 21:36,42,Male,Uttarakhand,Dresses,Levie's,6,725,10,1.5,No
4/11/2025 21:36,64,Female,Rajasthan,Dresses,Puma,7,945,10,1,No
4/11/2025 21:36,46,Female,Bihar,Jackets,Raymond,7,553,25,4,Yes
4/11/2025 21:36,45,Male,Gujarat,Undergarments,Zudio,4,838,15,4.5,No
4/11/2025 21:36,29,Female,Gujarat,Sleepwear,Zudio,7,656,10,3,Yes
4/11/2025 21:36,39,Male,West Bengal,Formal Wear,Puma,2,460,20,4,Yes
4/11/2025 21:36,38,Male,Telangana,Shorts,H&M,1,506,10,5,No
4/11/2025 21:36,36,Female,Sikkim,Skirts,Raymond,4,513,10,5,Yes
4/11/2025 21:36,33,Male,Himachal Pradesh,Skirts,Zudio,4,827,30,2,No
4/11/2025 21:36,44,Male,Karnataka,Sweaters,H&M,4,824,25,3.5,Yes
4/11/2025 21:36,32,Male,Manipur,Skirts,Nike,1,819,15,1.5,Yes
4/11/2025 21:36,32,Female,Uttarakhand,Trousers,Puma,1,436,20,2,Yes
4/11/2025 21:36,19,Male,Bihar,Dresses,Puma,2,479,20,5,No
4/11/2025 21:36,45,Male,Bihar,Shorts,Levie's,1,984,15,4.5,No
4/11/2025 21:36,67,Female,Uttar Pradesh,Shorts,Zudio,2,973,10,5,Yes
4/11/2025 21:36,56,Female,Arunachal Pradesh,Jackets,Nike,3,687,25,2,Yes
4/11/2025 21:36,23,Female,Karnataka,Shorts,Zudio,6,616,10,3,No
4/11/2025 21:36,30,Male,Manipur,Suits,Puma,7,877,30,3,Yes
4/11/2025 21:36,26,Male,Gujarat,Shirts,Levie's,4,856,30,3,No
4/11/2025 21:36,31,Female,Madhya Pradesh,Sweaters,Adidas,7,469,15,1,Yes
4/11/2025 21:36,63,Female,Meghalaya,Jackets,Nike,7,826,10,1,Yes
4/11/2025 21:36,38,Male,Maharashtra,Skirts,Nike,1,697,20,4.5,No
4/11/2025 21:36,56,Female,Manipur,Shorts,Nike,3,593,10,2.5,Yes
4/11/2025 21:36,54,Male,Assam,Sweaters,Adidas,1,590,15,1,No
4/11/2025 21:36,70,Male,Meghalaya,Shorts,Adidas,3,843,10,3.5,No
4/11/2025 21:36,30,Male,Jharkhand,Suits,Adidas,4,446,30,4,Yes
4/11/2025 21:36,22,Female,Jharkhand,Trousers,Zudio,3,933,10,5,Yes
4/11/2025 21:36,54,Male,Mizoram,Sweaters,Zudio,7,652,15,5,No
4/11/2025 21:36,44,Female,Nagaland,Sweaters,Raymond,2,647,15,4.5,Yes
4/11/2025 21:36,30,Male,Punjab,Dresses,Levie's,4,479,30,4,Yes
4/11/2025 21:36,65,Male,West Bengal,Shorts,Raymond,1,546,20,2,Yes
4/11/2025 21:36,55,Male,West Bengal,Sleepwear,Nike,7,411,15,1,No
4/11/2025 21:36,18,Female,Sikkim,Formal Wear,Raymond,7,623,25,5,No
4/11/2025 21:36,65,Male,Uttar Pradesh,Formal Wear,Pantaloons,1,846,10,4.5,Yes
4/11/2025 21:36,70,Male,Bihar,T-shirts,Pantaloons,6,941,20,1,No
4/11/2025 21:36,51,Male,Jharkhand,Dresses,Zudio,7,697,30,2,No
4/11/2025 21:36,69,Male,Karnataka,Jackets,Pantaloons,4,653,25,4.5,Yes
4/11/2025 21:36,57,Male,Sikkim,Ethnic Wear,Raymond,2,560,10,5,No
4/11/2025 21:36,62,Male,Chhattisgarh,Undergarments,Adidas,2,787,20,1.5,No
4/11/2025 21:36,41,Female,Mizoram,Shorts,Levie's,5,434,30,3.5,No
4/11/2025 21:36,23,Male,Jharkhand,Jeans,Pantaloons,7,858,30,1,Yes
4/11/2025 21:36,18,Male,Tripura,Activewear,Nike,5,908,25,2,No
4/11/2025 21:36,66,Female,Tamil Nadu,Undergarments,H&M,7,737,10,2,No
4/11/2025 21:36,28,Female,Maharashtra,Jeans,Adidas,2,567,25,1,Yes
4/11/2025 21:36,26,Male,Meghalaya,Formal Wear,Raymond,2,674,20,2,Yes
4/11/2025 21:36,43,Male,Sikkim,Activewear,Zudio,1,653,25,3.5,No
4/11/2025 21:36,60,Female,Uttarakhand,Suits,Nike,5,663,25,2.5,No
4/11/2025 21:36,52,Male,West Bengal,Ethnic Wear,Nike,3,899,10,3.5,Yes
4/11/2025 21:36,23,Female,Goa,Trousers,H&M,4,547,20,3,No
4/11/2025 21:36,59,Female,West Bengal,Undergarments,Puma,6,901,15,1.5,No
4/11/2025 21:36,23,Male,Uttarakhand,Activewear,Zudio,6,615,30,1,No
4/11/2025 21:36,50,Male,Gujarat,Formal Wear,Puma,3,797,15,2,Yes
4/11/2025 21:36,48,Male,Bihar,Dresses,Nike,2,411,20,1.5,Yes
4/11/2025 21:36,19,Male,Tamil Nadu,T-shirts,Raymond,3,669,10,5,No
4/11/2025 21:36,59,Female,Uttar Pradesh,Activewear,Pantaloons,7,810,30,4,Yes
4/11/2025 21:36,30,Female,Assam,Shirts,Raymond,1,938,30,4,Yes
4/11/2025 21:36,56,Female,Assam,Jeans,Pantaloons,5,777,25,1.5,No
4/11/2025 21:36,60,Male,Manipur,Sleepwear,Pantaloons,7,861,25,1,No
4/11/2025 21:36,67,Male,Uttarakhand,Jackets,Pantaloons,3,519,30,4.5,No
4/11/2025 21:36,25,Female,Kerala,Jeans,Nike,3,949,25,4.5,No
4/11/2025 21:36,50,Male,Uttarakhand,Sweaters,Pantaloons,1,788,25,3.5,Yes
4/11/2025 21:36,28,Female,Tripura,Shirts,Raymond,1,768,15,1.5,Yes
4/11/2025 21:36,50,Male,Himachal Pradesh,Dresses,Puma,4,632,20,3,No
4/11/2025 21:36,64,Male,Madhya Pradesh,Jackets,Nike,7,685,15,2.5,No
4/11/2025 21:36,55,Male,Karnataka,Sleepwear,Pantaloons,7,667,25,5,No
4/11/2025 21:36,30,Female,Tamil Nadu,Skirts,Raymond,6,966,10,1,No
4/11/2025 21:36,44,Male,Tamil Nadu,Formal Wear,H&M,1,750,10,2,No
4/11/2025 21:36,34,Male,Karnataka,Sleepwear,Zudio,6,676,25,1,No
4/11/2025 21:36,19,Female,Himachal Pradesh,Ethnic Wear,Raymond,5,844,30,5,Yes
4/11/2025 21:36,18,Female,Jharkhand,Activewear,Puma,3,521,10,4.5,No
4/11/2025 21:36,38,Male,Kerala,Formal Wear,Zudio,5,949,25,5,Yes
4/11/2025 21:36,50,Female,Assam,Skirts,Raymond,6,944,10,2.5,No
4/11/2025 21:36,39,Male,Maharashtra,Dresses,Zudio,1,823,10,2.5,Yes
4/11/2025 21:36,60,Male,Uttar Pradesh,Sleepwear,Nike,3,716,30,4.5,Yes
4/11/2025 21:36,37,Male,Goa,Dresses,Raymond,2,948,10,5,No
4/11/2025 21:36,52,Female,Tripura,Suits,H&M,4,431,25,4.5,No
4/11/2025 21:36,40,Male,Nagaland,Skirts,Adidas,2,651,10,4.5,Yes
4/11/2025 21:36,29,Male,Andhra Pradesh,Suits,Pantaloons,6,971,25,1,No
4/11/2025 21:36,38,Female,Jharkhand,T-shirts,H&M,4,990,10,4,No
4/11/2025 21:36,35,Female,Karnataka,Sweaters,H&M,1,728,25,2.5,Yes
4/11/2025 21:36,28,Male,Gujarat,Undergarments,H&M,3,593,20,4.5,Yes
4/11/2025 21:36,43,Male,Haryana,Sweaters,Raymond,1,695,20,1.5,Yes
4/11/2025 21:36,25,Male,Manipur,Formal Wear,Puma,1,550,30,2.5,No
4/11/2025 21:36,32,Female,Maharashtra,Shirts,Raymond,1,520,30,4,No
4/11/2025 21:36,33,Female,Uttar Pradesh,Skirts,Zudio,1,951,15,5,No
4/11/2025 21:36,31,Male,Odisha,Skirts,Adidas,4,435,20,2.5,Yes
4/11/2025 21:36,68,Female,Haryana,Sleepwear,Adidas,5,703,25,4,No
4/11/2025 21:36,60,Male,Sikkim,Trousers,Pantaloons,7,480,20,4.5,Yes
4/11/2025 21:36,28,Female,Assam,Formal Wear,Raymond,5,465,10,4.5,No
4/11/2025 21:36,60,Female,Punjab,Activewear,Pantaloons,7,986,20,3.5,No
4/11/2025 21:36,68,Male,Maharashtra,T-shirts,Adidas,1,853,15,4,No
4/11/2025 21:36,37,Female,Manipur,Shorts,Levie's,5,818,25,4,No
4/11/2025 21:36,29,Female,Goa,Activewear,Zudio,1,524,15,3,Yes
4/11/2025 21:36,56,Male,Andhra Pradesh,Trousers,Puma,1,419,20,2.5,No
4/11/2025 21:36,32,Female,Gujarat,Jeans,Levie's,2,465,10,3.5,Yes
4/11/2025 21:36,32,Female,Tripura,T-shirts,Zudio,2,556,25,1,Yes
4/11/2025 21:36,49,Female,Arunachal Pradesh,Activewear,Zudio,1,908,30,1,Yes
4/11/2025 21:36,40,Female,Karnataka,Jeans,Adidas,7,479,30,3,Yes
4/11/2025 21:36,36,Female,Sikkim,Trousers,Zudio,4,958,25,2.5,No
4/11/2025 21:36,53,Male,Gujarat,T-shirts,H&M,2,978,15,3,No
4/11/2025 21:36,50,Male,Himachal Pradesh,Activewear,Pantaloons,6,805,30,1.5,Yes
4/11/2025 21:36,44,Female,Punjab,Jeans,Zudio,1,561,25,4,Yes
4/11/2025 21:36,64,Male,Kerala,Undergarments,Raymond,3,642,10,4.5,No
4/11/2025 21:36,29,Male,Tripura,Shirts,Adidas,1,513,25,2.5,No
4/11/2025 21:36,39,Female,Odisha,Activewear,Raymond,3,436,30,2.5,Yes
4/11/2025 21:36,67,Female,Manipur,Shorts,H&M,2,723,25,4.5,No
4/11/2025 21:36,60,Female,Sikkim,Jackets,Nike,2,609,20,2.5,Yes
4/11/2025 21:36,49,Male,Tamil Nadu,Formal Wear,Zudio,4,415,15,2.5,Yes
4/11/2025 21:36,46,Female,Chhattisgarh,Skirts,Levie's,5,907,10,1,Yes
4/11/2025 21:36,68,Male,Kerala,Jackets,Pantaloons,7,974,20,1.5,No
4/11/2025 21:36,48,Female,Manipur,Shorts,Puma,5,703,20,2.5,No
4/11/2025 21:36,40,Male,Nagaland,Dresses,Zudio,3,548,10,5,No
4/11/2025 21:36,20,Female,Tamil Nadu,Undergarments,Pantaloons,3,606,25,1.5,Yes
4/11/2025 21:36,58,Female,Odisha,Suits,Pantaloons,3,698,25,2,No
4/11/2025 21:36,54,Male,Maharashtra,Ethnic Wear,Adidas,4,923,20,2,Yes
4/11/2025 21:36,47,Male,Nagaland,Suits,Nike,4,754,15,4,No
4/11/2025 21:36,31,Male,Goa,Jackets,Pantaloons,2,700,25,3.5,Yes
4/11/2025 21:36,19,Female,Punjab,Dresses,Nike,7,490,25,3.5,Yes
4/11/2025 21:36,44,Female,Bihar,Undergarments,Pantaloons,1,928,10,4.5,No
4/11/2025 21:36,58,Female,Nagaland,Skirts,Nike,6,569,10,4,No
4/11/2025 21:36,32,Male,Tripura,Ethnic Wear,Levie's,4,894,10,1.5,No
4/11/2025 21:36,42,Male,Mizoram,Dresses,Nike,2,587,10,2,Yes
4/11/2025 21:36,60,Male,Punjab,Suits,Levie's,7,590,10,3.5,Yes
4/11/2025 21:36,63,Male,Bihar,Trousers,Pantaloons,1,466,25,3.5,Yes
4/11/2025 21:36,53,Female,Chhattisgarh,Formal Wear,Puma,4,770,25,1,Yes
4/11/2025 21:36,56,Female,Maharashtra,Skirts,Nike,6,678,10,1.5,Yes
4/11/2025 21:36,48,Female,Gujarat,Undergarments,Raymond,6,931,10,5,Yes
4/11/2025 21:36,48,Male,Punjab,Trousers,Puma,2,495,25,3,Yes
4/11/2025 21:36,50,Female,Goa,Undergarments,Puma,4,572,20,1.5,No
4/11/2025 21:36,24,Male,Sikkim,Sweaters,Adidas,5,895,20,2,Yes
4/11/2025 21:36,33,Female,Gujarat,Ethnic Wear,Pantaloons,4,723,30,4,No
4/11/2025 21:36,48,Male,Gujarat,Ethnic Wear,H&M,2,773,25,4,Yes
4/11/2025 21:36,40,Male,Punjab,Activewear,Zudio,1,955,10,4.5,Yes
4/11/2025 21:36,70,Male,Mizoram,Undergarments,Adidas,1,903,20,4.5,Yes
4/11/2025 21:36,57,Female,Tamil Nadu,Sweaters,Levie's,5,492,15,3.5,Yes
4/11/2025 21:36,38,Female,Telangana,Sleepwear,Adidas,3,946,15,5,Yes
4/11/2025 21:36,26,Female,Chhattisgarh,Formal Wear,Puma,1,486,10,4.5,No
4/11/2025 21:36,24,Female,Odisha,Jeans,H&M,5,671,10,3.5,Yes
4/11/2025 21:36,70,Male,Telangana,Sweaters,Nike,6,496,25,1.5,Yes
4/11/2025 21:36,30,Male,Goa,Jeans,Pantaloons,1,816,10,4,No
4/11/2025 21:36,66,Female,Uttar Pradesh,Sleepwear,Nike,4,672,30,2.5,Yes
4/11/2025 21:36,37,Male,Meghalaya,Ethnic Wear,Levie's,2,507,20,1,Yes
4/11/2025 21:36,67,Male,Tamil Nadu,Formal Wear,H&M,5,565,10,2,Yes
4/11/2025 21:36,30,Male,Uttarakhand,Shirts,Adidas,4,686,30,1.5,Yes
4/11/2025 21:36,53,Female,Tamil Nadu,Sleepwear,Levie's,3,619,30,3.5,No
4/11/2025 21:36,61,Male,Chhattisgarh,Trousers,H&M,2,476,20,1.5,No
4/11/2025 21:36,21,Male,Odisha,Activewear,Zudio,6,522,30,1.5,No
4/11/2025 21:36,58,Female,Gujarat,Ethnic Wear,Zudio,3,445,25,2,No
4/11/2025 21:36,23,Male,Uttar Pradesh,Ethnic Wear,Nike,2,573,15,3,Yes
4/11/2025 21:36,70,Female,West Bengal,Formal Wear,H&M,2,819,20,4.5,Yes
4/11/2025 21:36,26,Female,Gujarat,Jackets,Zudio,4,490,25,4.5,No
4/11/2025 21:36,64,Male,Odisha,Shorts,Zudio,5,721,20,5,No
4/11/2025 21:36,67,Male,Andhra Pradesh,Dresses,H&M,6,623,30,1.5,Yes
4/11/2025 21:36,33,Male,Andhra Pradesh,Activewear,Puma,3,1000,25,5,Yes
4/11/2025 21:36,59,Male,Sikkim,Shirts,Puma,1,564,10,2.5,Yes
4/11/2025 21:36,34,Female,Meghalaya,Activewear,Nike,1,475,30,3,Yes
4/11/2025 21:36,48,Male,Jharkhand,Ethnic Wear,Adidas,5,639,20,1.5,No
4/11/2025 21:36,64,Female,Madhya Pradesh,Formal Wear,H&M,5,630,10,1.5,No
4/11/2025 21:36,55,Male,Andhra Pradesh,Sleepwear,H&M,6,853,20,1,Yes
4/11/2025 21:36,54,Female,Goa,Suits,Adidas,2,971,30,1.5,No
4/11/2025 21:36,56,Female,Haryana,Sleepwear,H&M,1,724,15,2,No
4/11/2025 21:36,33,Male,Punjab,Dresses,Zudio,3,401,20,5,Yes
4/11/2025 21:36,47,Female,Telangana,Skirts,H&M,2,927,25,3,Yes
4/11/2025 21:36,38,Male,Assam,Undergarments,Adidas,6,975,20,1.5,No
4/11/2025 21:36,31,Female,Uttar Pradesh,Sweaters,H&M,7,560,20,1,Yes
4/11/2025 21:36,51,Female,Assam,Skirts,Pantaloons,5,661,10,1,Yes
4/11/2025 21:36,37,Female,Goa,Shorts,Pantaloons,6,482,20,3.5,No
4/11/2025 21:36,60,Female,Mizoram,T-shirts,Pantaloons,4,807,30,3.5,Yes
4/11/2025 21:36,23,Female,Nagaland,Suits,Levie's,5,631,10,3,Yes
4/11/2025 21:36,31,Female,Uttar Pradesh,Suits,Pantaloons,7,656,25,5,Yes
4/11/2025 21:36,43,Male,Rajasthan,Jeans,Raymond,7,689,15,5,No
4/11/2025 21:36,48,Female,Nagaland,Activewear,Levie's,2,643,30,2,Yes
4/11/2025 21:36,27,Male,Rajasthan,T-shirts,Nike,7,928,20,3,Yes
4/11/2025 21:36,70,Female,Jharkhand,T-shirts,Zudio,3,961,10,5,Yes
4/11/2025 21:36,55,Male,Odisha,Jackets,Pantaloons,7,430,15,5,No
4/11/2025 21:36,31,Female,Jharkhand,T-shirts,H&M,2,557,25,1.5,Yes
4/11/2025 21:36,37,Male,Arunachal Pradesh,T-shirts,Nike,7,769,20,3,No
4/11/2025 21:36,30,Female,Jharkhand,Activewear,Adidas,4,499,20,3,Yes
4/11/2025 21:36,54,Male,Himachal Pradesh,T-shirts,Zudio,7,527,10,2,Yes
4/11/2025 21:36,67,Female,Haryana,Trousers,H&M,5,709,10,3,No
4/11/2025 21:36,66,Female,Sikkim,Trousers,Levie's,1,931,25,4.5,No
4/11/2025 21:36,50,Female,Rajasthan,Shirts,Pantaloons,6,905,20,1,No
4/11/2025 21:36,32,Female,Gujarat,Sweaters,Puma,5,401,20,3.5,No
4/11/2025 21:36,45,Male,Gujarat,Sleepwear,Levie's,3,576,10,2.5,No
4/11/2025 21:36,25,Female,Madhya Pradesh,Shorts,Nike,1,968,25,5,Yes
4/11/2025 21:36,48,Male,Madhya Pradesh,Skirts,Adidas,1,655,20,1,No
4/11/2025 21:36,33,Male,Madhya Pradesh,Dresses,Adidas,2,796,10,3,No
4/11/2025 21:36,57,Male,Uttarakhand,Ethnic Wear,Zudio,4,811,10,2.5,No
4/11/2025 21:36,41,Female,Tamil Nadu,Dresses,Zudio,6,438,15,3,Yes
4/11/2025 21:36,26,Male,Gujarat,Sweaters,Levie's,4,830,15,4.5,Yes
4/11/2025 21:36,56,Male,Madhya Pradesh,Jeans,Levie's,2,522,20,3,Yes
4/11/2025 21:36,26,Male,Uttarakhand,T-shirts,H&M,5,728,25,4.5,No
4/11/2025 21:36,34,Female,Assam,Sleepwear,Raymond,2,781,25,4,Yes
4/11/2025 21:36,30,Male,Kerala,Skirts,Zudio,3,434,10,3.5,No
4/11/2025 21:36,39,Male,Punjab,Dresses,Pantaloons,2,798,20,3.5,No
4/11/2025 21:36,35,Male,Haryana,Skirts,Raymond,5,841,25,1,No
4/11/2025 21:36,62,Male,Andhra Pradesh,Sleepwear,Nike,7,517,30,1.5,Yes
4/11/2025 21:36,23,Female,Arunachal Pradesh,Formal Wear,Levie's,5,507,20,3,No
4/11/2025 21:36,18,Male,Gujarat,Shirts,H&M,3,486,15,4.5,No
4/11/2025 21:36,23,Male,Kerala,Sleepwear,Pantaloons,5,492,20,3,No
4/11/2025 21:36,23,Female,Jharkhand,Undergarments,Adidas,7,917,25,3,No
4/11/2025 21:36,48,Female,Sikkim,Shirts,Adidas,6,717,20,2.5,No
4/11/2025 21:36,25,Female,Karnataka,T-shirts,Levie's,3,779,10,4.5,Yes
4/11/2025 21:36,37,Female,Tripura,Sleepwear,Adidas,1,553,30,4.5,No
4/11/2025 21:36,66,Female,Manipur,Activewear,Puma,4,780,10,5,No
4/11/2025 21:36,19,Male,Goa,Sleepwear,Puma,3,913,15,2.5,No
4/11/2025 21:36,42,Female,Goa,Skirts,Levie's,1,746,10,4,Yes
4/11/2025 21:36,66,Female,Arunachal Pradesh,T-shirts,Adidas,5,871,20,4.5,Yes
4/11/2025 21:36,45,Female,Nagaland,Sweaters,H&M,5,549,30,4,Yes
4/11/2025 21:36,18,Male,Maharashtra,T-shirts,Pantaloons,6,504,30,1,Yes
4/11/2025 21:36,56,Female,Punjab,Sleepwear,H&M,7,439,20,2,No
4/11/2025 21:36,32,Male,Goa,Shorts,Zudio,6,741,20,2.5,Yes
4/11/2025 21:36,69,Female,Haryana,Suits,Nike,3,730,20,4.5,Yes
4/11/2025 21:36,52,Male,Assam,Skirts,Levie's,3,818,10,1.5,No
4/11/2025 21:36,59,Female,Kerala,Ethnic Wear,Zudio,1,551,10,1.5,No
4/11/2025 21:36,19,Female,Maharashtra,Suits,Raymond,3,425,20,3,Yes
4/11/2025 21:36,49,Male,Rajasthan,Undergarments,Puma,6,616,30,3,Yes
4/11/2025 21:36,28,Female,Uttarakhand,Undergarments,Nike,4,642,15,1.5,Yes
4/11/2025 21:36,27,Female,Bihar,T-shirts,Zudio,3,809,10,3,Yes
4/11/2025 21:36,56,Male,Meghalaya,Shorts,Puma,5,718,10,1,Yes
4/11/2025 21:36,55,Male,Sikkim,Undergarments,Puma,3,536,20,2.5,No
4/11/2025 21:36,60,Male,Meghalaya,Shorts,H&M,4,664,20,3.5,No
4/11/2025 21:36,26,Male,Himachal Pradesh,Jeans,Adidas,5,616,15,3,No
4/11/2025 21:36,62,Female,Madhya Pradesh,Trousers,H&M,2,411,10,1,Yes
4/11/2025 21:36,64,Female,Manipur,Sleepwear,Nike,7,403,20,3.5,No
4/11/2025 21:36,53,Female,Maharashtra,Shorts,H&M,3,539,15,2.5,No
4/11/2025 21:36,37,Female,Kerala,Ethnic Wear,Pantaloons,7,689,30,3.5,Yes
4/11/2025 21:36,51,Male,Maharashtra,Dresses,Puma,2,704,15,5,No
4/11/2025 21:36,57,Female,Uttarakhand,Formal Wear,Nike,7,779,30,2.5,Yes
4/11/2025 21:36,62,Female,West Bengal,Jeans,Levie's,3,525,30,1,Yes
4/11/2025 21:36,68,Male,Nagaland,Sleepwear,H&M,4,530,30,5,Yes
4/11/2025 21:36,30,Male,Karnataka,Sweaters,H&M,3,799,25,1,No
4/11/2025 21:36,25,Female,Karnataka,Trousers,H&M,1,987,30,2,No
4/11/2025 21:36,67,Male,Haryana,Dresses,Raymond,5,657,15,2,Yes
4/11/2025 21:36,45,Female,Manipur,Ethnic Wear,Pantaloons,4,702,20,1.5,Yes
4/11/2025 21:36,50,Female,Himachal Pradesh,Activewear,Pantaloons,3,619,25,1.5,Yes
4/11/2025 21:36,28,Female,Telangana,Shorts,Pantaloons,2,766,30,1,No
4/11/2025 21:36,45,Female,Himachal Pradesh,Shorts,Nike,7,655,20,3.5,No
4/11/2025 21:36,40,Female,Madhya Pradesh,Sleepwear,Zudio,5,574,30,1.5,No
4/11/2025 21:36,47,Female,Tripura,T-shirts,Pantaloons,6,601,15,4.5,Yes
4/11/2025 21:36,33,Female,Tripura,Sleepwear,H&M,5,441,25,3.5,No
4/11/2025 21:36,62,Male,Chhattisgarh,Dresses,Pantaloons,7,827,10,3,No
4/11/2025 21:36,70,Female,Gujarat,Dresses,Pantaloons,3,637,10,2.5,No
4/11/2025 21:36,70,Female,Maharashtra,Suits,H&M,2,450,30,3,No
